dm_833006ae	STS	STS-WTP671128-001(188)	AW075-PL-บ้านหนองพลอง ม.4 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	Close			2024-10-16	26			540000	0.15	THB	2024-10-31		540000			AW075	AW075-PL-บ้านหนองพลอง ม.4 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_a3f61e6e	STS	STS-WTP671128-003(190)	AW091-PL-บ้านหนองขาม ม.15 ต.หนองขาม อ.จักราช จ.นครราชสีมา	Close			2024-10-22				540000	0.15	THB	2024-11-06		540000			AW091	AW091-PL-บ้านหนองขาม ม.15 ต.หนองขาม อ.จักราช จ.นครราชสีมา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_711e6632	STS	STS-WTP671128-006(193)	AW094-PL-บ้านหนองเสม็ด ม.6 ต.สองสลึง อ.แกลง จ.ระยอง	Close			2024-10-24				540000	0.15	THB	2024-11-06		540000			AW094	AW094-PL-บ้านหนองเสม็ด ม.6 ต.สองสลึง อ.แกลง จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_2d92cda5	STS	STS-WTP671128-005(192)	AW092-PL-บ้านสองพี่น้อง ม.2 ต.สองสลึง อ.แกลง จ.ระยอง	Close			2024-10-24				540000	0.15	THB	2024-11-06		540000			AW092	AW092-PL-บ้านสองพี่น้อง ม.2 ต.สองสลึง อ.แกลง จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_2815b3af	STS	STS-WTP671128-004(191)	AW093-PL-บ้านบ่อทอง ม.5 ต.สองสลึง อ.แกลง จ.ระยอง	Close			2024-10-24				540000	0.15	THB	2024-11-06		540000			AW093	AW093-PL-บ้านบ่อทอง ม.5 ต.สองสลึง อ.แกลง จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_eb082a32	STS	STS-WTP671128-007(194)	AW096-PLS-บ้านนามล ม.2 ต.โคกสมบูรณ์ อ.กมลาไสย จ.กาฬสินธุ์	Close			2024-10-25				540000	0.15	THB	2024-11-06		540000			AW096	AW096-PLS-บ้านนามล ม.2 ต.โคกสมบูรณ์ อ.กมลาไสย จ.กาฬสินธุ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_2e49efb4	STS	STS-WTP671128-008(195)	AW095-PLS-บ้านราษฎร์สำราญ ม.8 ต.โคกสมบูรณ์ อ.กมลาไสย จ.กาฬสินธุ์	Close			2024-10-25				540000	0.15	THB	2024-11-06		540000			AW095	AW095-PLS-บ้านราษฎร์สำราญ ม.8 ต.โคกสมบูรณ์ อ.กมลาไสย จ.กาฬสินธุ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_dc3354cc	STS	STS-WTP671129-002(199)	AW103-PL-บ้านปลักซิมปอ ม.6 ต.ควนสตอ อ.ควนโดน จ.สตูล	Close			2024-10-29				540000	0.15	THB	2024-11-06		540000			AW103	AW103-PL-บ้านปลักซิมปอ ม.6 ต.ควนสตอ อ.ควนโดน จ.สตูล	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_cd3b873f	STS	STS-WTP671129-003(200)	AW104-PL-ม.9 ต.ควนสตอ อ.ควนโดน จ.สตูล	Close			2024-10-29				540000	0.15	THB	2024-11-06		540000			AW104	AW104-PL-ม.9 ต.ควนสตอ อ.ควนโดน จ.สตูล	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_81c15dee	STS	STS-WTP671129-005(202)	AW107-PL-บ้านย่านซื่อ ม.2 ต.ย่านซื่อ อ.ควนโดน จ.สตูล	Close			2024-10-30				540000	0.15	THB	2024-11-06		540000			AW107	AW107-PL-บ้านย่านซื่อ ม.2 ต.ย่านซื่อ อ.ควนโดน จ.สตูล	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_b86366e1	STS	STS-WTP671129-006(203)	AW108-PLS-บ้านสระแก้ว ม.4 ต.สระแก้ว อ.พนมไพร จ.ร้อยเอ็ด	Close			2024-11-01				540000	0.15	THB	2024-11-06		540000			AW108	AW108-PLS-บ้านสระแก้ว ม.4 ต.สระแก้ว อ.พนมไพร จ.ร้อยเอ็ด	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_c0cf1080	STS	STS-WTP671206-009(219)	AW074-PLS-บ้านโนนศิลาเลิง(หนองบึงแวง) ม.1 ต.โนนศิลาเลิง อ.ฆ้องชัย จ.กาฬสินธุ์	Close			2024-10-16				540000	0.15	THB	2024-11-08		540000			AW074	AW074-PLS-บ้านโนนศิลาเลิง(หนองบึงแวง) ม.1 ต.โนนศิลาเลิง อ.ฆ้องชัย จ.กาฬสินธุ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_407f44de	STS	STS-WTP671206-010(220)	บ้านสายทอง ม.12 ต.หลุ่งตะเคียน อ.ห้วยแถลง จ.นครราชสีมา	Close			2024-12-18				540000	0.15	THB	2024-11-08		540000				บ้านสายทอง ม.12 ต.หลุ่งตะเคียน อ.ห้วยแถลง จ.นครราชสีมา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_1999b054	STS	STS-WTP671206-011(221)	AW105-ST II S-บ้านแจ้งจม ม.7 ต.เจ้าท่า อ.กมลาไสย จ.กาฬสินธุ์	Close			2024-10-29				515000	0.15	THB	2024-11-29		515000			AW105	AW105-ST II S-บ้านแจ้งจม ม.7 ต.เจ้าท่า อ.กมลาไสย จ.กาฬสินธุ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5150000
dm_84614a3f	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB			540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_4f0b0e65	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2024-11-29		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_c4c3d163	STS	STS-WTP671206-012(222)	AW113-ST II S-บ้านเหล่าค้อ ม.4 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	Close			2024-11-06				515000	0.15	THB	2024-11-29		515000			AW113	AW113-ST II S-บ้านเหล่าค้อ ม.4 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5150000
dm_4ad116cb	STS	STS-WTP671218-003(231)	STR049-PL-ม.7 ต.ม่วงเตี้ย อ.วิเศษชัยชาญ จ.อ่างทอง (จุดที่ 2)	Close			2024-11-29				540000	0.15	THB	2024-11-29		540000			STR049	STR049-PL-ม.7 ต.ม่วงเตี้ย อ.วิเศษชัยชาญ จ.อ่างทอง (จุดที่ 2)	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_8c1a0541	STS	STS-WTP671206-013(223)	AW112-PL-บ้านดอนงูเหลือม ม.7 ต.หนองแค อ.ราษีไศล จ.ศรีสะเกษ	Close			2024-11-05				540000	0.15	THB	2024-11-29		540000			AW112	AW112-PL-บ้านดอนงูเหลือม ม.7 ต.หนองแค อ.ราษีไศล จ.ศรีสะเกษ	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_8cfb3fbb	STS	STS-WTP671206-014(224)	AW110-PL-บ้านบางหลุด ม.13 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	Close			2024-11-04				540000	0.15	THB	2024-11-29		540000			AW110	AW110-PL-บ้านบางหลุด ม.13 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_edb37c16	STS	STS-WTP671206-015(225)	AW070-PLS-บ้านหัวช้าง ม.8 ต.นาเชือก อ.นาเชือก จ.มหาสารคาม	Close			2024-10-09				540000	0.15	THB	2024-10-11		540000			AW070	AW070-PLS-บ้านหัวช้าง ม.8 ต.นาเชือก อ.นาเชือก จ.มหาสารคาม	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_5ed4e2cc	STS	STS-WTP671206-016(226),STS-WTP671218-004(232)	TTI037-PL-ตลาดกลางสินค้าเกษตรสระแก้ว ม.1 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว	Close			2024-11-29				540000	0.15	THB	2024-12-06		540000			TTI037	TTI037-PL-ตลาดกลางสินค้าเกษตรสระแก้ว ม.1 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_650999f3	STS	STS-WTP671206-017(227)	TTI038-PL-โรงเรียนบ้านศาลาลำดวน ม.2 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว	Close			2024-11-29				540000	0.15	THB	2024-12-06		540000			TTI038	TTI038-PL-โรงเรียนบ้านศาลาลำดวน ม.2 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_a02b17ce	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB			540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_44938395	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2024-12-06		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_0c8332c4	STS	STS-WTP680219-001	บ้านคลองตามั่น ม.11 ต.เขาไม้แก้ว อ.กบินทร์บุรี จ.ปราจีนบุรี	Close			-2146826246				540000	0.15	THB	2024-12-20		540000				บ้านคลองตามั่น ม.11 ต.เขาไม้แก้ว อ.กบินทร์บุรี จ.ปราจีนบุรี	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_2779f840	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB			540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_fe8d19d2	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2024-12-12		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_eb939934	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB			540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_bd38eb5b	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2024-12-12		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_8db0dac4	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB			540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_14b818e4	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2024-12-12		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_1ba99315	STS	STS-AW128	AW128-PL-บ้านศรีประชา ม.1 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	Close			2024-11-27				539032.085	0.15	THB	2024-12-12		539032.085			AW128	AW128-PL-บ้านศรีประชา ม.1 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง	STS โอนสิทธิ์ - มูลค่าสัญญา 5390320.85
dm_eb94cb67	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2024-12-12		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_1c914198	STS	STS-	รอโครงการใหม่	Close							542400	0.15	THB	2024-12-25		542400				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5424000
dm_066d8d3f	STS	STS-	รอโครงการใหม่	Close							515000	0.15	THB	2024-12-25		515000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5150000
dm_7cf16dab	STS	STS-	AW082-PSL-ม.6 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17				449800	0.15	THB	2024-12-25		449800				AW082-PSL-ม.6 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	STS โอนสิทธิ์ - มูลค่าสัญญา 4498000
dm_b609b618	STS	STS-WTP680219-001	บ้านเทื่อม ม.3 ต.เขือน้ำ อ.บ้านผือ จ.อุดรธานี	Close			2025-06-09				540000	0.15	THB	2025-01-15		540000				บ้านเทื่อม ม.3 ต.เขือน้ำ อ.บ้านผือ จ.อุดรธานี	STS โอนสิทธิ์ - มูลค่าสัญญา 5377196.24
dm_05254cb9	STS	STS-WTP680219-001	บ้านดอกคำใต้ ม.1 ต.แม่ตีบ อ.งาว จ.ลำปาง	Close			2025-06-12				539700	0.15	THB	2025-01-15		539700				บ้านดอกคำใต้ ม.1 ต.แม่ตีบ อ.งาว จ.ลำปาง	STS โอนสิทธิ์ - มูลค่าสัญญา 5397000
dm_c0a8d453	STS	STS-WTP680219-001	บ้านเหลิ่งหิน ม.11 ต.โนนจาน อ.บัวลาย จ.นครราชสีมา	Close			2025-06-11				540000	0.15	THB	2025-01-16		540000				บ้านเหลิ่งหิน ม.11 ต.โนนจาน อ.บัวลาย จ.นครราชสีมา	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_73a42a9d	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB			540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_006a0fd5	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-02-21		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_eb11bf17	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-02-07		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_b5538769	STS	STS-WTP680219-001	บ้านหนองปล้อง ม.1 ต.หนองปล้อง อ.วังทรายพูน จ.พิจิตร	Active							540000	0.15	THB	2025-02-20		540000				บ้านหนองปล้อง ม.1 ต.หนองปล้อง อ.วังทรายพูน จ.พิจิตร	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_a135b93d	STS	STS-WTP680219-001	บ้านตระกาจ ม.4 ต.ตระกาจ อ.กันทรลักษ์ จ.ศรีสะเกษ	Close			2025-05-06				540000	0.15	THB	2025-02-07		540000				บ้านตระกาจ ม.4 ต.ตระกาจ อ.กันทรลักษ์ จ.ศรีสะเกษ	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_9f098540	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB			540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_e2db1cfb	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-02-07		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_b753d554	STS	STS-WTP680219-001	บ้านทุ่ง ม.5 ต.หัวเสือ อ.แม่ทะ จ.ลำปาง	Close			2025-04-24				538026.971	0.15	THB	2025-03-12		538026.971				บ้านทุ่ง ม.5 ต.หัวเสือ อ.แม่ทะ จ.ลำปาง	STS โอนสิทธิ์ - มูลค่าสัญญา 5380269.71
dm_b1bcef47	STS	STS-WTP680219-001	บ้านตันหาร ม.3 ต.วังสรรพรส อ.ขลุง จ.จันทบุรี	Active							540000	0.15	THB	2025-03-12		540000				บ้านตันหาร ม.3 ต.วังสรรพรส อ.ขลุง จ.จันทบุรี	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_6079df86	STS	STS-WTP680219-001	บ้านโนนสว่าง ม.4 ต.วังม่วง อ.เปือยน้อย จ.ขอนแก่น	Active							540000	0.15	THB	2025-03-12		540000				บ้านโนนสว่าง ม.4 ต.วังม่วง อ.เปือยน้อย จ.ขอนแก่น	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_8e7ac89c	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-12		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_5e0520ef	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-12		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_1992170e	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-12		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_3582eb57	STS	STS-WTP680219-001	บ้านป่าตาล ม.2 ต.เถินบุรี อ.เถิน จ.ลำปาง	Close			2025-05-23				540000	0.15	THB	2025-03-12		540000				บ้านป่าตาล ม.2 ต.เถินบุรี อ.เถิน จ.ลำปาง	STS โอนสิทธิ์ - มูลค่าสัญญา 5340000
dm_694a6c68	STS	STS-WTP680219-001	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-14		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_435c69e4	STS	STS-WTP680219-001	รอโครงการใหม่	Close							420000	0.15	THB	2025-03-20		420000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_fde0a615	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-20		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_59d824c2	STS	STS-	บ้านยั้งเมิน ม.3 ต.ยั้งเมิน อ.สะเมิง จ.เชียงใหม่	Close			2025-05-29				528800	0.15	THB	2025-03-20		528800				บ้านยั้งเมิน ม.3 ต.ยั้งเมิน อ.สะเมิง จ.เชียงใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5288000
dm_68f09a86	STS	STS-	บ้านวังแดง ม.3 ต.วังแดง อ.ตรอน จ.อุตรดิตถ์	Close			2025-06-09				538119.624	0.15	THB	2025-03-20		538119.624				บ้านวังแดง ม.3 ต.วังแดง อ.ตรอน จ.อุตรดิตถ์	STS โอนสิทธิ์ - มูลค่าสัญญา 5381196.24
dm_59e72b6c	STS	STS-	บ้านสองแควปินหวาน ม.5 ต.เถินบุรี อ.เถิน จ.ลำปาง	Close			2025-05-23				534000	0.15	THB	2025-03-20		534000				บ้านสองแควปินหวาน ม.5 ต.เถินบุรี อ.เถิน จ.ลำปาง	STS โอนสิทธิ์ - มูลค่าสัญญา 5340000
dm_c6fabe11	STS	STS-	รอโครงการใหม่	Close							562000	0.15	THB	2025-03-27		562000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5620000
dm_84c1f483	STS	STS-	รอโครงการใหม่	Close							542400	0.15	THB	2025-03-27		542400				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5424000
dm_15ecae92	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-27		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_02d290a5	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-27		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_bfea92f4	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-27		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_97226a50	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-27		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_caf79a01	STS	STS-	รอโครงการใหม่	Close							540000	0.15	THB	2025-03-27		540000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 5400000
dm_cee1befc	STS	STS-	บ้านหัวแรต ม.10 ต.บัวโคก อ.ท่าตูม จ.สุรินทร์	Close			2025-05-13				540000	0.15	THB	2025-03-27		540000				บ้านหัวแรต ม.10 ต.บัวโคก อ.ท่าตูม จ.สุรินทร์	STS โอนสิทธิ์ - มูลค่าสัญญา 5397000
dm_8b29e09d	STS	STS-	รอโครงการใหม่	Close							450000	0.15	THB	2025-03-27		450000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 4500000
dm_73db22aa	STS	STS-	ม.10 ต.วังเย็น อ.แปลงยาว จ.ฉะเชิงเทรา	Close			2025-04-28				450000	0.15	THB	2025-03-27		450000				ม.10 ต.วังเย็น อ.แปลงยาว จ.ฉะเชิงเทรา	STS โอนสิทธิ์ - มูลค่าสัญญา 4500000
dm_de5dffb2	STS	STS-	รอโครงการใหม่	Close							340000	0.15	THB	2025-03-27		340000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 3400000
dm_b2f4b851	STS	STS-	รอโครงการใหม่	Close							340000	0.15	THB	2025-03-27		340000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 3400000
dm_4085c452	STS	STS-	รอโครงการใหม่	Close							340000	0.15	THB	2025-03-27		340000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 3400000
dm_493256f9	STS	STS-	รอโครงการใหม่	Close							340000	0.15	THB	2025-03-27		340000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 3400000
dm_73f0def2	STS	STS-	รอโครงการใหม่	Close							340000	0.15	THB	2025-03-27		340000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 3400000
dm_e114731a	STS	STS-	รอโครงการใหม่	Close							300000	0.15	THB	2025-03-27		300000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 3000000
dm_95f133a5	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_e339d3a2	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_2ed50066	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_334219b1	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_66843e7a	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_bf197339	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_17884809	STS	STS-	บ้านโนนดินแดง ม.5 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง ม.5 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_1b89955a	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.1 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.1 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_80b8f788	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.13 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.13 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_0b64e4d6	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.3 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.3 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_47a7672e	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.4 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.4 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_90f19455	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.6 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.6 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_42fc6604	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.7 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.7 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_83c6a0d4	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.8 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.8 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_b0e02cd7	STS	STS-	บ้านโนนดินแดง(ศาลาประชาคม) ม.9 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านโนนดินแดง(ศาลาประชาคม) ม.9 ต.โนนดินแดง อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_f33b4580	STS	STS-	บ้านน้อยสะแกกวน(ศาลาประชาคม) ม.3 ต.ส้มป่อย อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านน้อยสะแกกวน(ศาลาประชาคม) ม.3 ต.ส้มป่อย อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_643a2d12	STS	STS-	บ้านหนองสะแกกวน(ศาลาประชาคม) ม.6 ต.ส้มป่อย อ.โนนดินแดง จ.บุรีรัมย์	Close			2025-05-16				130000	0.15	THB	2025-03-27		130000				บ้านหนองสะแกกวน(ศาลาประชาคม) ม.6 ต.ส้มป่อย อ.โนนดินแดง จ.บุรีรัมย์	STS โอนสิทธิ์ - มูลค่าสัญญา 1298500
dm_885868fd	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_01b65dca	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_aa6c3f5b	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
dm_1a4e1e8e	STS	STS-	รอโครงการใหม่	Close							130000	0.15	THB	2025-03-27		130000				รอโครงการใหม่	STS โอนสิทธิ์ - มูลค่าสัญญา 1300000
